"Sun Apr 06 13:28:48 CEST 2019";"@あお≧∇≦";"";"モイ！GTA5";"ON";"LINE";"iPhoneからつまらんキャス配信中";"-";"(";"#GTA5";"プリはずかった";"http://t.co/jZy9Tm5fd6";")"
"Sun Apr 06 13:27:43 CEST 2019";"@ねいす@GTA5";"";"GTAオンラインなう";"(";"#GTA5";"PSNID:kuro_cho_love";"http://t.co/KyHEcHn6xP";")"
"Sun Apr 06 13:27:01 CEST 2019";"@かず";"";"ほんまな";"(";"#GTA5";"GTA5やりながらCAS";"http://t.co/lUm1fMJAvq";")"
"Sun Apr 06 13:26:54 CEST 2019";"@かず";"";"よ";"(";"#GTA5";"GTA5やりながらCAS";"http://t.co/lUm1fMJAvq";")"
"Sun Apr 06 13:25:18 CEST 2019";"@翔太";"";"フォロー通知よろよろよろ";"コラボCAS";"http://t.co/7z6Uz5KYTG";"#GTA5"
"Sun Apr 06 13:22:34 CEST 2019";"@あお≧∇≦";"";"モイ！GTA5";"ON";"LINE";"iPhoneからつまらんキャス配信中";"-";"(";"#GTA5";"プリはずかった";"http://t.co/1Xm2W51Ae3";")"
"Sun Apr 06 13:16:50 CEST 2019";"@YŪTA@GTA5";"";"【ていき】";"GTA";"LINEグループ30名突破しました!!";"仲良くする為にいくつかのルールはありますが";"みんな和気藹々としています!!";"参加ご希望の方はリプかDMにてご連絡をお願いします!!";"";"#GTA5";"#LINE";"#グループ";"#定期"
"Sun Apr 06 13:10:36 CEST 2019";"@UN TAL DOBLAS";"";"#videogames";"#games";"#gamer";"#TagsForLikes";"#GTA";"#GTA5";"#GTA5ONLINE";"#gaming";"#instagaming";"#instagamer…";"http://t.co/tgBxKTm7Dz"
"Sun Apr 06 13:02:29 CEST 2019";"@Dawg Time";"";"GTA";"V:";"The";"Los";"Santos";"Connection";"20k";"Mission";"";"http://t.co/OZ1RJKIoNo";"#GTAOnline";"#GTAVOnline";"#GTA5"
"Sun Apr 06 12:57:22 CEST 2019";"@ねいす@GTA5";"";"デスマッチ作成中";"(";"#GTA5";"PSNID:kuro_cho_love";"http://t.co/Ut49Rz6DM6";")"
"Sun Apr 06 12:54:02 CEST 2019";"@MSR@12が好き";"";"#GTA5";"#GTAオンライン";"";"無事屋根ありメリーウェザーのメサゲットしました";"ちなみに今の気分は1969年ダッジチャージャーを元ネタにしたクルマをアプデかDLCでだしてほしいと思ってます";"元ネタに忠実にやるなら69'バッファローになるのかな"
"Sun Apr 06 12:52:20 CEST 2019";"@でち";"";"やっぱりグラセフはおもろいな！";"ラスアスもオンラインしてへんし";"デューティもまだ飽きは来てんし";"家での暇がないで(((o(*ﾟ▽ﾟ*)o)))♪";"#codg";"#ラスアス";"#gta5"
"Sun Apr 06 12:49:59 CEST 2019";"@あお≧∇≦";"";"モイ！GTA5";"ON";"LINE";"iPhoneからつまらんキャス配信中";"-";"http://t.co/Fe5Kt0TrlI";"#GTA5"
"Sun Apr 06 12:49:53 CEST 2019";"@パズドラ「ゲリラ友情ガチャ」50連";"";"グランド・セフト・オートV　お金無限増殖";"お金稼ぎ　裏技　バグ　チートじゃない";"http://t.co/jCrAFmT2kI";"#GTA5"
"Sun Apr 06 12:44:32 CEST 2019";"@影虎 @GTAフォロワー募集";"";"#GTAオンライン";"のフォロー＆フォロワー増やしたいような…";"";"#GTA5";"#GTAオンライン"
"Sun Apr 06 12:42:04 CEST 2019";"@Peter Pan";"";"#GTAOnline";"thing";"I'm";"mostly";"lookin";"4ward";"2";"is";"2nd";"garage!";"I";"jus";"hope";"@RockstarGames";"have";"made";"it";"so";"u";"can";"move";"your";"cars";"around!";"#GTAV";"#GTA5"
"Sun Apr 06 12:40:18 CEST 2019";"@深紅の滴";"";"車両保険って、電話してどうするんだろ　意味がわからん";"教えて、エロい人　#gta5"
"Sun Apr 06 12:39:33 CEST 2019";"@影虎 @GTAフォロワー募集";"";"センチネルXS";"ルーフが黒という点とが難点だが";"フロントの美しさが異常な為、外せない一台";"";"#GTA5";"#GTAオンライン";"http://t.co/aNHa3U1ccN"
"Sun Apr 06 12:38:28 CEST 2019";"@ひこにゃんの贈り物";"";"【GTAⅤオンライン】１時間８００万ドルほど稼ぐ方法";"GTAV";"日本語版パッチ2.01、パッチ1.4で可能(グリッチ、バグ、裏技、チート)";"http://t.co/Icn90iUe2m";"#GTA5"
"Sun Apr 06 12:32:52 CEST 2019";"@影虎 @GTAフォロワー募集";"";"フト";"また定番中の定番";"パンダトレノ風→オールブラック→オールホワイト";"カラーは1番変えてる車";"";"#GTA5";"#GTAオンライン";"http://t.co/n3a76lybo7"
"Sun Apr 06 12:29:22 CEST 2019";"@ねいす@GTA5";"";"GTA5垂れ流し";"(";"#GTA5";"PSNID:kuro_cho_love";"http://t.co/uXOv8kbL8t";")"
"Sun Apr 06 12:27:59 CEST 2019";"@George  ";"";"https://t.co/0vcNfE3Fc0";"IMPRESIONANTE";"GTA";"V";"#gta5"
"Sun Apr 06 12:27:18 CEST 2019";"@影虎 @GTAフォロワー募集";"";"サルタン";"定番中の定番";"ミッドナイトブルーにウイングレスにノーマルボンネット";"";"まさに『シンプル";"イズ";"ベスト』";"";"#GTA5";"#GTAオンライン";"http://t.co/t0ytGYqbVh"
"Sun Apr 06 12:25:33 CEST 2019";"@KenjeeLeGamer";"";"#GTA5";"pour";"#PS4";"|";"#XboxOne";"|";"#PC";"risque";"d'etre";"annoncé";"a";"L'E3";"en";"juin";"#E3"
"Sun Apr 06 12:23:49 CEST 2019";"@影虎 @GTAフォロワー募集";"";"タブスタ";"";"チリアド山に登る際の相方";"SUVながらオフロードタイヤ似合う。";"";"#GTA5";"#GTAオンライン";"http://t.co/qUlaoOJoyc"
"Sun Apr 06 12:19:32 CEST 2019";"@影虎 @GTAフォロワー募集";"";"自信の一台";"ピカドール";"";"#GTA5";"#GTAオンライン";"http://t.co/rJG312pUxW"
"Sun Apr 06 12:17:32 CEST 2019";"@けいぴー";"";"VC(ボイスチャット)マイク持ってる人、GTA5の動画撮ったりするので協力してくれる人募集してまーす☆";"#グラセフ5";"#GTA5";"";"中学生以上でお願いしますm(__)m";"";"現在10人以上の方が集まってくれてます☆"
"Sun Apr 06 12:10:31 CEST 2019";"@影虎 @GTAフォロワー募集";"";"前にガレージ置いてた車たち。";"どれもいい車たちだった。";"";"しかし、ガレージが足りない。";"ただ次アップデートでガレージ購入ができるようになるし";"";"よりGTAライフが楽しくなりそうだ。";"";"#GTA5";"#GTAオンライン";"http://t.co/W5pulTe3gp"
"Sun Apr 06 12:10:18 CEST 2019";"@ハチロク@ニート";"";"自動BOT　代理宣伝";"けいたの小部屋";"http://t.co/6TQbZB09Bn";"主に　#GT6　#GTA5　#電車でGO　#龍が如く";"";"#魔法少女まどか☆マギカ";"#雑談";"#ニコ生";"等しています。";"時間空いてる人はぜひ覗きに来て下さい。"
"Sun Apr 06 12:07:03 CEST 2019";"@Manμ Vin¤s Gr.N+ C.1";"";"Pues";"un";"poquiito";"de";"#GTA5";"#Online"
"Sun Apr 06 12:05:52 CEST 2019";"@The Games Warehouse";"";"Brand";"new,";"sealed";"copies";"of";"#GTA5";"for";"#PS3";"delivered";"for";"only";"£29.99!...";"http://t.co/VIN8E1JbCy"
"Sun Apr 06 12:03:40 CEST 2019";"@天龍型軽巡洋艦「輝龍」";"";"GTA";"ONLINEで共に生活しませんか？";"お遊びからビジネス、何でもやります！";"ツイプロもしくはhttp://t.co/E9ldpghWpJに詳しいプロフィールも書いてるので目を通してからフォロー→フレンド申請お願いします！";"#GTAVjp";"#GTA5";"#GTAO"
"Sun Apr 06 12:02:42 CEST 2019";"@フルーツライト";"";"グランド・セフト・オートV　お金無限増殖";"お金稼ぎ　裏技　バグ　チートじゃない　http://t.co/HQKmovAuIJ　#gta5"
"Sun Apr 06 11:54:24 CEST 2019";"@影虎 @GTAフォロワー募集";"";"バッカニア懐かしい";"今はアクマだけどバッカニアに戻そうかな？";"";"#GTA5";"#GTAオンライン";"http://t.co/XcDgdohmMM"
"Sun Apr 06 11:52:08 CEST 2019";"@Giancarlo Santillana";"";"Download";"GTA";"Online";"Unlimited";"Money";"Adder";"v1.2!";"[PS3";"and";"Xbox360]";"#gta5";"#gtaonline";"-";"";"http://t.co/tT4OTRCfxT"
"Sun Apr 06 11:46:33 CEST 2019";"@こーたそ";"";"GTA5";"グラセフ5";"やってます！フレンド欲しいです！誰か一緒にしませんか？っていうかしましょう！w";"";"やってくださる方はリプおねがいします〜！当方同性愛者です、偏見のある方はご遠慮願います。";"#gta5";"#GTA5"
"Sun Apr 06 11:46:03 CEST 2019";"@BLADEN";"United Kingdom";"It's";"that";"time!!";"#gta5";"#GTAOnline";"#gamertag";"#QUEEENBEEE92"
"Sun Apr 06 11:44:46 CEST 2019";"@Schumi D. Heineker";"";"#GTA5";"#GTAV";"-";"SUPERMAN";"#STUNTS";"http://t.co/CGrpPmi3N6"
"Sun Apr 06 11:39:18 CEST 2019";"@ひこにゃんの贈り物";"";"【GTAⅤオンライン】１時間８００万ドルほど稼ぐ方法";"GTAV";"日本語版パッチ2.01、パッチ1.4で可能(グリッチ、バグ、裏技、チート)";"http://t.co/xZ35i5Q16K";"#GTA5"
"Sun Apr 06 11:37:44 CEST 2019";"@かず";"";"やめたれ";"(";"#GTA5";"延長コインたのむ";"http://t.co/RiE2HdlSnW";")"
"Sun Apr 06 11:37:22 CEST 2019";"@eltàyeb";"";"I'm";"onaa";"jetski";"wave";"play";"hardd!";"#gta5,";"@Sneakbo";"http://t.co/kvyFZPkOdn"
